gene_id	length	effective_length
Mca14209	663	663
Mca14210	510	510
Mca14211	1794	1794
Mca14212	690	690
Mca14213	495	495
Mca14214	312	312
Mca14215	585	585
Mca14216	1281	1281
Mca14217	267	267
Mca14218	219	219
Mca14219	486	486
Mca14220	708	708
Mca14221	1461	1461
Mca14222	747	747
Mca02636	339	339
Mca02637	1743	1743
Mca14223	930	930
Mca14224	1086	1086
Mca14225	1893	1893
Mca14226	510	510
Mca14227	381	381
Mca14228	2700	2700
Mca14229	216	216
Mca14230	426	426
Mca14231	2472	2472
Mca14232	4803	4803
Mca14233	1488	1488
Mca14234	1710	1710
Mca14235	591	591
Mca14236	594	594
Mca14237	267	267
Mca14238	690	690
Mca14239	807	807
Mca14240	393	393
Mca14241	393	393
Mca14242	405	405
Mca14243	444	444
Mca14244	972	972
Mca14245	933	933
Mca14246	333	333
Mca14247	735	735
Mca14248	867	867
Mca14249	471	471
Mca14250	591	591
Mca14251	978	978
Mca14252	2397	2397
Mca14253	1239	1239
Mca14254	978	978
Mca14255	354	354
Mca14256	927	927
Mca14257	4530	4530
Mca14258	2394	2394
Mca14259	384	384
Mca14260	420	420
Mca14261	732	732
Mca14262	399	399
Mca14263	549	549
Mca14264	2517	2517
Mca14265	372	372
Mca14266	288	288
Mca14267	432	432
Mca14268	936	936
Mca14269	1809	1809
Mca14270	465	465
Mca14271	639	639
Mca14272	237	237
Mca14273	1260	1260
Mca14274	330	330
Mca02638	357	357
Mca02639	369	369
Mca02640	1248	1248
Mca02641	1254	1254
Mca02642	1443	1443
Mca02643	255	255
Mca02644	1779	1779
Mca14275	543	543
Mca14276	816	816
Mca14277	678	678
Mca14278	252	252
Mca14279	1245	1245
Mca14280	993	993
Mca14281	765	765
Mca14282	2460	2460
Mca14283	696	696
Mca14284	2061	2061
Mca14285	669	669
Mca14286	972	972
Mca14287	894	894
Mca14288	543	543
Mca14289	1380	1380
Mca14290	1065	1065
Mca14291	366	366
Mca14292	339	339
Mca14293	273	273
Mca14294	537	537
Mca14295	267	267
Mca14296	687	687
Mca14297	2625	2625
Mca14298	930	930
Mca14299	927	927
Mca02645	942	942
Mca02646	270	270
Mca02647	360	360
Mca02648	3708	3708
Mca02649	1410	1410
Mca02650	291	291
Mca14300	318	318
Mca14301	252	252
Mca14302	1746	1746
Mca14303	3171	3171
Mca14304	303	303
Mca14305	264	264
Mca14306	870	870
Mca14307	549	549
Mca14308	696	696
Mca14309	489	489
Mca14310	1272	1272
Mca14311	834	834
Mca14312	546	546
Mca14313	477	477
Mca14314	723	723
Mca14315	252	252
Mca14316	447	447
Mca14317	1419	1419
Mca14318	1479	1479
Mca14319	1713	1713
Mca14320	942	942
Mca14321	339	339
Mca14322	1776	1776
Mca14323	627	627
Mca14324	1236	1236
Mca02651	213	213
Mca02652	534	534
Mca14325	4623	4623
Mca14326	759	759
Mca14327	288	288
Mca14328	279	279
Mca14329	261	261
Mca14330	267	267
Mca14331	1281	1281
Mca14332	372	372
Mca14333	441	441
Mca14334	1302	1302
Mca14335	1569	1569
Mca14336	588	588
Mca14337	867	867
Mca14338	861	861
Mca14339	333	333
Mca14340	333	333
Mca14341	456	456
Mca14342	321	321
Mca14343	1812	1812
Mca14344	438	438
Mca02653	3780	3780
Mca02654	282	282
Mca02655	342	342
Mca02656	1077	1077
Mca02657	1278	1278
Mca02658	1290	1290
Mca02659	987	987
Mca02660	1461	1461
Mca00417	1203	1203
Mca00418	240	240
Mca00419	330	330
Mca00420	897	897
Mca00421	549	549
Mca00422	312	312
Mca00423	531	531
Mca14345	1356	1356
Mca14346	315	315
Mca14347	879	879
Mca14348	432	432
Mca14349	765	765
Mca14350	786	786
Mca14351	912	912
Mca14352	1758	1758
Mca14353	2040	2040
Mca14354	312	312
Mca14355	348	348
Mca14356	738	738
Mca14357	783	783
Mca14358	2796	2796
Mca14359	309	309
Mca02661	639	639
Mca02662	519	519
Mca14360	1104	1104
Mca14361	381	381
Mca14362	1716	1716
Mca14363	390	390
Mca14364	777	777
Mca14365	2214	2214
Mca14366	5259	5259
Mca14367	5316	5316
Mca14368	1239	1239
Mca14369	1890	1890
Mca14370	1185	1185
Mca14371	1701	1701
Mca14372	3519	3519
Mca14373	432	432
Mca14374	1587	1587
Mca14375	315	315
Mca14376	723	723
Mca02663	2430	2430
Mca02664	348	348
Mca02665	255	255
Mca02666	708	708
Mca14377	345	345
Mca14378	312	312
Mca14379	336	336
Mca14380	1419	1419
Mca14381	519	519
Mca14382	387	387
Mca02667	318	318
Mca02668	297	297
Mca02669	1401	1401
Mca02670	1116	1116
Mca02671	246	246
Mca02672	1602	1602
Mca02673	453	453
Mca02674	420	420
Mca02675	444	444
Mca02676	720	720
Mca14383	1821	1821
Mca14384	1434	1434
Mca14385	429	429
Mca14386	810	810
Mca14387	477	477
Mca14388	1287	1287
Mca14389	627	627
Mca14390	483	483
Mca14391	255	255
Mca14392	582	582
Mca14393	537	537
Mca14394	324	324
Mca14395	306	306
Mca14396	606	606
Mca14397	900	900
Mca14398	1620	1620
Mca14399	519	519
Mca14400	696	696
Mca14401	249	249
Mca14402	306	306
Mca14403	417	417
Mca02677	483	483
Mca02678	864	864
Mca02679	657	657
Mca02680	1350	1350
Mca02681	345	345
Mca14404	777	777
Mca14405	996	996
Mca14406	807	807
Mca14407	1101	1101
Mca14408	348	348
Mca14409	3495	3495
Mca14410	309	309
Mca14411	1263	1263
Mca14412	1134	1134
Mca14413	399	399
Mca14414	213	213
Mca14415	228	228
Mca14416	294	294
Mca14417	1290	1290
Mca14418	1161	1161
Mca14419	519	519
Mca14420	798	798
Mca14421	468	468
Mca14422	348	348
Mca14423	237	237
Mca14424	432	432
Mca14425	1536	1536
Mca14426	3168	3168
Mca14427	1302	1302
Mca14428	471	471
Mca14429	1377	1377
Mca14430	585	585
Mca14431	549	549
Mca14432	252	252
Mca14433	258	258
Mca14434	765	765
Mca14435	294	294
Mca14436	681	681
Mca14437	330	330
Mca14438	1899	1899
Mca14439	252	252
Mca14440	849	849
Mca14441	282	282
Mca14442	396	396
Mca14443	318	318
Mca14444	6276	6276
Mca14445	627	627
Mca14446	291	291
Mca02682	399	399
Mca02683	357	357
Mca02684	321	321
Mca02685	2808	2808
Mca02686	510	510
Mca02687	420	420
Mca14447	1344	1344
Mca14448	612	612
Mca14449	339	339
Mca14450	2454	2454
Mca14451	621	621
Mca14452	873	873
Mca14453	1071	1071
Mca14454	2175	2175
Mca14455	321	321
Mca14456	1119	1119
Mca14457	1815	1815
Mca14458	315	315
Mca14459	498	498
Mca14460	717	717
Mca14461	582	582
Mca14462	1500	1500
Mca14463	924	924
Mca14464	1557	1557
Mca14465	240	240
Mca14466	459	459
Mca14467	1095	1095
Mca02688	360	360
Mca02689	288	288
Mca02690	1908	1908
Mca14468	279	279
Mca14469	588	588
Mca14470	1422	1422
Mca14471	1350	1350
Mca14472	1314	1314
Mca14473	321	321
Mca14474	450	450
Mca14475	324	324
Mca14476	729	729
Mca14477	789	789
Mca14478	456	456
Mca14479	393	393
Mca14480	2409	2409
Mca14481	984	984
Mca14482	2379	2379
Mca14483	336	336
Mca02691	2409	2409
Mca02692	276	276
Mca02693	885	885
Mca02694	453	453
Mca14484	687	687
Mca14485	624	624
Mca14486	744	744
Mca14487	1416	1416
Mca14488	654	654
Mca14489	498	498
Mca14490	351	351
Mca14491	2484	2484
Mca14492	1317	1317
Mca02695	237	237
Mca02696	522	522
Mca14493	1827	1827
Mca14494	3147	3147
Mca14495	255	255
Mca14496	3261	3261
Mca14497	1374	1374
Mca14498	387	387
Mca14499	1257	1257
Mca14500	771	771
Mca14501	612	612
Mca14502	399	399
Mca14503	357	357
Mca14504	381	381
Mca14505	252	252
Mca14506	372	372
Mca14507	3309	3309
Mca14508	1449	1449
Mca14509	453	453
Mca14510	1464	1464
Mca02697	873	873
Mca02698	1419	1419
Mca02699	2415	2415
Mca02700	2478	2478
Mca02701	705	705
Mca00424	2382	2382
Mca00425	438	438
Mca00426	1278	1278
Mca00427	315	315
Mca00038	666	666
Mca00039	1197	1197
Mca00040	342	342
Mca00041	420	420
Mca00042	300	300
Mca00043	438	438
Mca00044	579	579
Mca14511	513	513
Mca14512	891	891
Mca14513	1881	1881
Mca14514	360	360
Mca14515	327	327
Mca14516	327	327
Mca14517	360	360
Mca14518	1881	1881
Mca14519	891	891
Mca14520	513	513
Mca14521	417	417
Mca14522	366	366
Mca14523	1134	1134
Mca14524	627	627
Mca14525	324	324
Mca14526	1755	1755
Mca14527	5505	5505
Mca14528	699	699
Mca14529	351	351
Mca14530	1146	1146
Mca14531	1338	1338
Mca14532	618	618
Mca14533	762	762
Mca14534	843	843
Mca14535	1032	1032
Mca14536	1269	1269
Mca14537	354	354
Mca02702	279	279
Mca02703	312	312
Mca02704	420	420
Mca02705	447	447
Mca14538	297	297
Mca14539	747	747
Mca14540	5373	5373
Mca14541	645	645
Mca14542	942	942
Mca14543	312	312
Mca14544	255	255
Mca14545	744	744
Mca14546	822	822
Mca14547	1491	1491
Mca14548	1647	1647
Mca14549	2493	2493
Mca14550	366	366
Mca14551	2499	2499
Mca14552	681	681
Mca14553	1233	1233
Mca14554	396	396
Mca14555	849	849
Mca14556	504	504
Mca14557	432	432
Mca14558	642	642
Mca14559	378	378
Mca14560	627	627
Mca14561	735	735
Mca14562	270	270
Mca14563	654	654
Mca14564	1239	1239
Mca14565	477	477
Mca14566	492	492
Mca14567	315	315
Mca14568	19203	19203
Mca14569	1653	1653
Mca14570	936	936
Mca14571	1221	1221
Mca14572	558	558
Mca14573	747	747
Mca14574	1632	1632
Mca14575	381	381
Mca14576	477	477
Mca14577	300	300
Mca14578	285	285
Mca14579	414	414
Mca02706	1671	1671
Mca02707	405	405
Mca02708	282	282
Mca02709	228	228
Mca14580	258	258
Mca14581	336	336
Mca14582	375	375
Mca14583	618	618
Mca14584	480	480
Mca14585	648	648
Mca14586	1701	1701
Mca14587	993	993
Mca14588	2280	2280
Mca14589	690	690
Mca14590	5847	5847
Mca14591	918	918
Mca14592	423	423
Mca14593	777	777
Mca14594	285	285
Mca02710	342	342
Mca02711	345	345
Mca14595	1521	1521
Mca14596	2184	2184
Mca14597	267	267
Mca14598	426	426
Mca14599	3396	3396
Mca14600	381	381
Mca14601	567	567
Mca14602	408	408
Mca14603	888	888
Mca14604	942	942
Mca14605	288	288
Mca14606	1287	1287
Mca14607	264	264
Mca14608	423	423
Mca14609	342	342
Mca14610	486	486
Mca14611	471	471
Mca14612	456	456
Mca14613	1353	1353
Mca14614	6138	6138
Mca14615	441	441
Mca14616	2658	2658
Mca14617	771	771
Mca14618	999	999
Mca14619	1413	1413
Mca02712	909	909
Mca14620	363	363
Mca14621	918	918
Mca14622	249	249
Mca14623	786	786
Mca14624	930	930
Mca14625	486	486
Mca14626	393	393
Mca14627	360	360
Mca14628	390	390
Mca14629	375	375
Mca14630	2397	2397
Mca14631	663	663
Mca14632	762	762
Mca14633	246	246
Mca14634	1632	1632
Mca14635	297	297
Mca14636	465	465
Mca14637	2058	2058
Mca14638	474	474
Mca14639	501	501
Mca14640	1332	1332
Mca14641	360	360
Mca14642	321	321
Mca14643	1797	1797
Mca14644	423	423
Mca02713	510	510
Mca14645	1569	1569
Mca14646	903	903
Mca14647	1047	1047
Mca14648	327	327
Mca14649	1386	1386
Mca14650	615	615
Mca14651	885	885
Mca14652	2853	2853
Mca14653	945	945
Mca14654	306	306
Mca14655	759	759
Mca14656	339	339
Mca14657	2187	2187
Mca14658	4005	4005
Mca14659	372	372
Mca14660	672	672
Mca14661	1629	1629
Mca14662	3702	3702
Mca14663	2376	2376
Mca14664	294	294
Mca14665	303	303
Mca02714	849	849
Mca02715	369	369
Mca02716	2772	2772
Mca14666	591	591
Mca14667	249	249
Mca14668	723	723
Mca14669	1584	1584
Mca14670	2022	2022
Mca14671	1014	1014
Mca14672	2250	2250
Mca14673	1386	1386
Mca14674	834	834
Mca14675	633	633
Mca14676	1638	1638
Mca14677	351	351
Mca14678	240	240
Mca14679	312	312
Mca14680	255	255
Mca14681	339	339
Mca14682	582	582
Mca14683	324	324
Mca14684	726	726
Mca14685	291	291
Mca14686	405	405
Mca02717	441	441
Mca02718	600	600
Mca02719	540	540
Mca02720	444	444
Mca02721	10980	10980
Mca02722	294	294
Mca14687	690	690
Mca14688	495	495
Mca14689	627	627
Mca14690	2982	2982
Mca14691	306	306
Mca14692	1110	1110
Mca14693	201	201
Mca14694	330	330
Mca14695	351	351
Mca14696	318	318
Mca14697	453	453
Mca14698	471	471
Mca14699	2424	2424
Mca14700	558	558
Mca14701	1791	1791
Mca14702	294	294
Mca14703	1188	1188
Mca14704	669	669
Mca14705	576	576
Mca14706	1044	1044
Mca14707	921	921
Mca14708	417	417
Mca14709	1986	1986
Mca14710	408	408
Mca14711	354	354
Mca14712	1581	1581
Mca14713	885	885
Mca14714	990	990
Mca14715	1818	1818
Mca02723	603	603
Mca02724	333	333
Mca02725	2838	2838
Mca14716	621	621
Mca14717	1224	1224
Mca14718	5697	5697
Mca14719	579	579
Mca14720	282	282
Mca14721	390	390
Mca14722	2979	2979
Mca14723	1587	1587
Mca14724	303	303
Mca14725	1662	1662
Mca14726	579	579
Mca14727	468	468
Mca14728	1563	1563
Mca14729	261	261
Mca14730	741	741
Mca14731	1323	1323
Mca14732	741	741
Mca14733	372	372
Mca14734	537	537
Mca14735	1890	1890
Mca14736	2358	2358
Mca02726	942	942
Mca02727	11106	11106
Mca02728	885	885
Mca02729	1065	1065
Mca02730	1467	1467
Mca02731	1038	1038
Mca02732	1467	1467
Mca02733	291	291
Mca02734	435	435
Mca02735	1656	1656
Mca02736	330	330
Mca02737	414	414
Mca02738	4035	4035
Mca00428	336	336
Mca00429	573	573
Mca00430	339	339
Mca00431	1536	1536
Mca00432	588	588
Mca00433	6246	6246
Mca00434	387	387
Mca00435	5016	5016
Mca14737	204	204
Mca14738	207	207
Mca14739	225	225
Mca14740	870	870
Mca14741	411	411
Mca14742	504	504
Mca14743	687	687
Mca14744	1107	1107
Mca14745	471	471
Mca14746	6474	6474
Mca14747	315	315
Mca14748	1911	1911
Mca02739	924	924
Mca02740	807	807
Mca02741	678	678
Mca02742	369	369
Mca02743	426	426
Mca02744	462	462
Mca14749	2877	2877
Mca14750	453	453
Mca14751	528	528
Mca14752	2037	2037
Mca14753	1668	1668
Mca14754	237	237
Mca14755	306	306
Mca14756	267	267
Mca14757	894	894
Mca14758	303	303
Mca14759	342	342
Mca14760	387	387
Mca14761	306	306
Mca14762	687	687
Mca14763	1377	1377
Mca14764	1164	1164
Mca14765	315	315
Mca14766	891	891
Mca14767	951	951
Mca02745	1515	1515
Mca02746	1398	1398
Mca02747	843	843
Mca02748	675	675
Mca02749	234	234
Mca14768	615	615
Mca14769	282	282
Mca14770	420	420
Mca14771	309	309
Mca14772	441	441
Mca14773	306	306
Mca14774	654	654
Mca14775	798	798
Mca14776	303	303
Mca14777	330	330
Mca14778	282	282
Mca14779	420	420
Mca14780	405	405
Mca14781	915	915
Mca14782	765	765
Mca14783	258	258
Mca14784	396	396
Mca14785	396	396
Mca14786	348	348
Mca14787	213	213
Mca14788	1272	1272
Mca14789	363	363
Mca14790	1041	1041
Mca02750	264	264
Mca02751	327	327
Mca02752	279	279
Mca02753	444	444
Mca14791	429	429
Mca14792	1536	1536
Mca14793	4509	4509
Mca14794	318	318
Mca14795	1365	1365
Mca14796	411	411
Mca14797	426	426
Mca14798	2406	2406
Mca14799	888	888
Mca14800	1227	1227
Mca14801	774	774
Mca14802	564	564
Mca14803	1602	1602
Mca14804	324	324
Mca14805	300	300
Mca14806	501	501
Mca14807	327	327
Mca14808	282	282
Mca14809	324	324
Mca14810	1341	1341
Mca14811	330	330
Mca14812	942	942
Mca14813	294	294
Mca14814	2076	2076
Mca14815	627	627
Mca14816	891	891
Mca14817	861	861
Mca14818	1296	1296
Mca14819	1296	1296
Mca14820	861	861
Mca14821	891	891
Mca14822	627	627
Mca02754	249	249
Mca02755	3066	3066
Mca02756	300	300
Mca02757	333	333
Mca02758	264	264
Mca02759	363	363
Mca02760	396	396
Mca02761	477	477
Mca02762	924	924
Mca02763	513	513
Mca02764	312	312
Mca14823	2070	2070
Mca14824	432	432
Mca14825	2421	2421
Mca14826	2379	2379
Mca14827	264	264
Mca14828	825	825
Mca14829	354	354
Mca14830	396	396
Mca14831	708	708
Mca14832	327	327
Mca14833	342	342
Mca14834	636	636
Mca14835	819	819
Mca14836	900	900
Mca14837	816	816
Mca14838	591	591
Mca14839	765	765
Mca14840	549	549
Mca14841	291	291
Mca14842	495	495
Mca14843	1761	1761
Mca14844	267	267
Mca14845	876	876
Mca14846	2217	2217
Mca14847	468	468
Mca14848	573	573
Mca14849	1122	1122
Mca14850	1230	1230
Mca14851	1245	1245
Mca02765	360	360
Mca02766	402	402
Mca02767	582	582
Mca14852	1050	1050
Mca14853	879	879
Mca14854	285	285
Mca14855	447	447
Mca14856	564	564
Mca14857	312	312
Mca14858	384	384
Mca14859	840	840
Mca14860	201	201
Mca14861	405	405
Mca14862	1068	1068
Mca14863	1425	1425
Mca14864	900	900
Mca02768	744	744
Mca02769	378	378
Mca02770	318	318
Mca02771	1302	1302
Mca02772	993	993
Mca02773	1554	1554
Mca02774	414	414
Mca02775	597	597
Mca02776	3222	3222
Mca14865	579	579
Mca14866	1872	1872
Mca14867	336	336
Mca14868	246	246
Mca14869	1800	1800
Mca14870	840	840
Mca14871	240	240
Mca14872	2847	2847
Mca14873	1332	1332
Mca14874	567	567
Mca14875	429	429
Mca14876	291	291
Mca14877	240	240
Mca14878	651	651
Mca14879	342	342
Mca14880	366	366
Mca14881	492	492
Mca14882	1191	1191
Mca14883	1311	1311
Mca14884	438	438
Mca02777	2481	2481
Mca02778	1038	1038
Mca02779	1353	1353
Mca02780	495	495
Mca02781	969	969
Mca02782	1236	1236
Mca02783	864	864
Mca14885	288	288
Mca14886	342	342
Mca14887	279	279
Mca14888	561	561
Mca14889	303	303
Mca14890	987	987
Mca14891	255	255
Mca14892	273	273
Mca14893	273	273
Mca14894	678	678
Mca14895	939	939
Mca14896	1506	1506
Mca14897	1347	1347
Mca14898	855	855
Mca14899	4347	4347
Mca14900	516	516
Mca14901	357	357
Mca14902	615	615
Mca02784	321	321
Mca02785	282	282
Mca02786	270	270
Mca14903	870	870
Mca14904	882	882
Mca14905	459	459
Mca14906	765	765
Mca14907	465	465
Mca14908	321	321
Mca14909	420	420
Mca14910	1806	1806
Mca14911	549	549
Mca14912	777	777
Mca02787	16890	16890
Mca02788	2529	2529
Mca02789	2586	2586
Mca02790	210	210
Mca02791	441	441
Mca14913	1443	1443
Mca14914	873	873
Mca14915	363	363
Mca14916	2598	2598
Mca14917	312	312
Mca14918	318	318
Mca14919	2148	2148
Mca14920	1689	1689
Mca14921	333	333
Mca14922	816	816
Mca14923	288	288
Mca14924	363	363
Mca14925	1071	1071
Mca14926	663	663
Mca14927	2580	2580
Mca14928	576	576
Mca14929	300	300
Mca14930	756	756
Mca14931	1668	1668
Mca14932	846	846
Mca14933	348	348
Mca14934	864	864
Mca14935	270	270
Mca14936	3066	3066
Mca14937	1569	1569
Mca14938	1041	1041
Mca14939	2058	2058
Mca14940	345	345
Mca02792	258	258
Mca02793	390	390
Mca02794	294	294
Mca00436	1140	1140
Mca00437	816	816
Mca00438	1632	1632
Mca00439	429	429
Mca00440	255	255
Mca00441	1014	1014
Mca00442	381	381
Mca00443	306	306
Mca00444	1779	1779
Mca00445	441	441
Mca14941	330	330
Mca14942	1131	1131
Mca14943	957	957
Mca14944	1494	1494
Mca14945	495	495
Mca14946	1494	1494
Mca14947	303	303
Mca14948	1713	1713
Mca14949	837	837
Mca14950	438	438
Mca14951	384	384
Mca14952	318	318
Mca14953	207	207
Mca14954	315	315
Mca02795	432	432
Mca02796	1086	1086
Mca02797	348	348
Mca02798	261	261
Mca02799	279	279
Mca02800	603	603
Mca14955	2385	2385
Mca14956	300	300
Mca14957	1095	1095
Mca14958	1623	1623
Mca14959	255	255
Mca14960	4290	4290
Mca14961	252	252
Mca14962	255	255
Mca14963	246	246
Mca14964	3666	3666
Mca14965	933	933
Mca14966	747	747
Mca14967	651	651
Mca14968	390	390
Mca14969	603	603
Mca02801	390	390
Mca02802	687	687
Mca02803	267	267
Mca02804	1590	1590
Mca02805	930	930
Mca14970	885	885
Mca14971	948	948
Mca14972	351	351
Mca14973	318	318
Mca14974	1128	1128
Mca14975	1140	1140
Mca14976	1920	1920
Mca14977	267	267
Mca14978	282	282
Mca14979	345	345
Mca14980	1332	1332
Mca14981	717	717
Mca14982	1071	1071
Mca14983	927	927
Mca14984	372	372
Mca14985	354	354
Mca14986	711	711
Mca14987	510	510
Mca14988	786	786
Mca14989	1041	1041
Mca14990	318	318
Mca02806	645	645
Mca02807	417	417
Mca02808	336	336
Mca14991	585	585
Mca14992	339	339
Mca14993	1353	1353
Mca14994	402	402
Mca14995	1650	1650
Mca14996	1971	1971
Mca14997	3837	3837
Mca14998	987	987
Mca14999	360	360
Mca15000	369	369
Mca15001	1209	1209
Mca15002	588	588
Mca15003	3756	3756
Mca15004	582	582
Mca15005	501	501
Mca15006	480	480
Mca15007	327	327
Mca15008	1122	1122
Mca15009	906	906
Mca15010	1563	1563
Mca15011	330	330
Mca15012	456	456
Mca15013	288	288
Mca02809	642	642
Mca02810	390	390
Mca15014	2910	2910
Mca15015	1077	1077
Mca15016	465	465
Mca15017	291	291
Mca15018	1416	1416
Mca15019	1617	1617
Mca15020	1209	1209
Mca15021	1077	1077
Mca15022	339	339
Mca15023	1530	1530
Mca15024	2646	2646
Mca02811	282	282
Mca02812	366	366
Mca02813	324	324
Mca15025	477	477
Mca15026	351	351
Mca15027	402	402
Mca15028	609	609
Mca15029	1488	1488
Mca15030	525	525
Mca15031	666	666
Mca15032	534	534
Mca15033	396	396
Mca15034	450	450
Mca15035	1149	1149
Mca15036	2847	2847
Mca15037	1773	1773
Mca15038	459	459
Mca15039	693	693
Mca15040	459	459
Mca15041	549	549
Mca15042	798	798
Mca15043	1002	1002
Mca15044	1488	1488
Mca15045	381	381
Mca15046	360	360
Mca15047	660	660
Mca15048	1329	1329
Mca15049	1923	1923
Mca15050	324	324
Mca15051	543	543
Mca15052	1479	1479
Mca15053	342	342
Mca02814	447	447
Mca15054	276	276
Mca15055	1056	1056
Mca15056	258	258
Mca15057	1104	1104
Mca15058	240	240
Mca15059	3225	3225
Mca15060	2115	2115
Mca15061	273	273
Mca15062	312	312
Mca15063	411	411
Mca15064	777	777
Mca15065	555	555
Mca15066	474	474
Mca15067	276	276
Mca15068	546	546
Mca15069	309	309
Mca15070	3951	3951
Mca15071	294	294
Mca15072	345	345
Mca15073	615	615
Mca15074	282	282
Mca15075	540	540
Mca15076	270	270
Mca15077	249	249
Mca15078	486	486
Mca15079	2433	2433
Mca15080	2172	2172
Mca15081	372	372
Mca15082	486	486
Mca15083	390	390
Mca15084	723	723
Mca15085	903	903
Mca15086	1872	1872
Mca15087	2046	2046
Mca15088	537	537
Mca02815	3399	3399
Mca02816	399	399
Mca02817	723	723
Mca02818	351	351
Mca02819	789	789
Mca02820	429	429
Mca02821	996	996
Mca02822	312	312
Mca15089	687	687
Mca15090	516	516
Mca15091	399	399
Mca15092	384	384
Mca15093	954	954
Mca15094	1266	1266
Mca15095	552	552
Mca15096	1269	1269
Mca15097	1872	1872
Mca15098	951	951
Mca02823	1236	1236
Mca02824	648	648
Mca15099	915	915
Mca15100	900	900
Mca15101	276	276
Mca15102	258	258
Mca15103	1443	1443
Mca15104	738	738
Mca15105	750	750
Mca15106	1335	1335
Mca15107	525	525
Mca15108	1263	1263
Mca15109	657	657
Mca15110	594	594
Mca15111	429	429
Mca15112	1713	1713
Mca15113	486	486
Mca15114	384	384
Mca15115	747	747
Mca15116	657	657
Mca15117	216	216
Mca15118	342	342
Mca15119	981	981
Mca15120	225	225
Mca02825	1137	1137
Mca02826	1923	1923
Mca00446	264	264
Mca00447	846	846
Mca00448	726	726
Mca00449	2403	2403
Mca15121	390	390
Mca15122	459	459
Mca15123	393	393
Mca15124	699	699
Mca15125	1521	1521
Mca15126	1806	1806
Mca15127	1746	1746
Mca15128	309	309
Mca15129	282	282
Mca15130	2604	2604
Mca15131	1329	1329
Mca02827	1134	1134
Mca02828	2028	2028
Mca02829	348	348
Mca15132	261	261
Mca15133	1074	1074
Mca15134	321	321
Mca15135	498	498
Mca15136	861	861
Mca15137	351	351
Mca15138	1008	1008
Mca15139	357	357
Mca15140	369	369
Mca15141	237	237
Mca15142	291	291
Mca15143	453	453
Mca15144	336	336
Mca15145	249	249
Mca15146	939	939
Mca15147	873	873
Mca15148	945	945
Mca15149	1398	1398
Mca15150	621	621
Mca15151	1074	1074
Mca15152	279	279
Mca15153	279	279
Mca15154	1311	1311
Mca15155	546	546
Mca15156	1011	1011
Mca15157	360	360
Mca15158	666	666
Mca15159	339	339
Mca15160	483	483
Mca02830	567	567
Mca02831	483	483
Mca15161	432	432
Mca15162	300	300
Mca15163	567	567
Mca15164	387	387
Mca15165	432	432
Mca15166	4713	4713
Mca15167	699	699
Mca15168	306	306
Mca15169	1038	1038
Mca15170	351	351
Mca15171	1731	1731
Mca15172	1194	1194
Mca15173	942	942
Mca15174	357	357
Mca02832	1545	1545
Mca02833	624	624
Mca02834	906	906
Mca02835	252	252
Mca15175	732	732
Mca15176	1488	1488
Mca15177	486	486
Mca15178	381	381
Mca15179	411	411
Mca15180	366	366
Mca15181	540	540
Mca15182	363	363
Mca15183	495	495
Mca15184	399	399
Mca15185	4773	4773
Mca02836	279	279
Mca15186	267	267
Mca15187	417	417
Mca15188	381	381
Mca15189	1053	1053
Mca15190	408	408
Mca15191	1260	1260
Mca15192	1305	1305
Mca15193	2028	2028
Mca15194	1791	1791
Mca15195	528	528
Mca15196	2892	2892
Mca15197	714	714
Mca15198	807	807
Mca15199	378	378
Mca15200	513	513
Mca15201	606	606
Mca15202	462	462
Mca15203	258	258
Mca15204	1452	1452
Mca02837	342	342
Mca02838	276	276
Mca02839	456	456
Mca02840	285	285
Mca02841	306	306
